,mid_prices,bid_prices,ask_prices,reservation_prices,inventory,cash,wealth,pnl,strategy
445,99.79663879136793,99.18802830345182,100.41004927928402,99.79903879136792,-8,856.924485811855,58.55137548091159,58.55137548091159,Avellaneda (ABM)
446,99.91809559739967,99.30708510948357,100.52910608531577,99.91809559739967,0,49.478858061890236,49.478858061890236,49.478858061890236,Avellaneda (ABM)
447,99.93686148880371,99.32075100088761,100.54277197671982,99.93176148880372,17,-1639.8389432677288,59.087702041934335,59.087702041934335,Avellaneda (ABM)
448,99.96400569862377,99.35359521070767,100.57561618653988,99.96460569862377,-2,245.28415185243523,45.3561404551877,45.3561404551877,Avellaneda (ABM)
449,99.91936877505023,99.30865828713412,100.53067926296633,99.91966877505023,-1,156.15125668581672,56.23188791076649,56.23188791076649,Avellaneda (ABM)
450,100.20996345278827,99.59985296487217,100.82187394070438,100.21086345278827,-3,351.5114300826217,50.88153972425687,50.88153972425687,Avellaneda (ABM)
451,100.00910150550268,99.40169101758659,100.6237119934188,100.01270150550269,-12,1257.3426315254098,57.23341345937774,57.23341345937774,Avellaneda (ABM)
452,99.72316208018475,99.11485159226865,100.33687256810086,99.72586208018475,-8,849.8985090681077,52.11321242662973,52.11321242662973,Avellaneda (ABM)
453,100.00892548894488,99.39971500102878,100.62173597686099,100.01072548894489,-6,653.0731458556983,53.019592922029005,53.019592922029005,Avellaneda (ABM)
454,99.97901266069151,99.3680021727754,100.59002314860761,99.97901266069151,0,54.18494117580413,54.18494117580413,54.18494117580413,Avellaneda (ABM)
455,100.07217792943764,99.46176744152154,100.68378841735375,100.07277792943765,-2,260.10339046417687,59.95903460530158,59.95903460530158,Avellaneda (ABM)
456,100.1853867778439,99.5734762899278,100.79549726576,100.1844867778439,3,-241.08434714677207,59.47181318675962,59.47181318675962,Avellaneda (ABM)
457,99.97005691749114,99.35664642957504,100.57866740540724,99.96765691749114,8,-753.675787010309,46.08466832962006,46.08466832962006,Avellaneda (ABM)
458,99.79314141907881,99.1800309311627,100.40205190699491,99.79104141907881,7,-645.4614371033633,53.09055283018836,53.09055283018836,Avellaneda (ABM)
459,100.1497185780717,99.5348080901556,100.7568290659878,100.1458185780717,14,-1346.8683311901243,55.22772890287956,55.22772890287956,Avellaneda (ABM)
460,99.8360395944715,99.2250291065554,100.4470500823876,99.8360395944715,0,49.756819301206136,49.756819301206136,49.756819301206136,Avellaneda (ABM)
461,100.0336565414117,99.4184460534956,100.64046702932781,100.0294565414117,13,-1259.7616408742497,40.675894164102374,40.675894164102374,Avellaneda (ABM)
462,100.07214001551331,99.4623295275972,100.68435050342941,100.07334001551331,-4,456.49243048419874,56.203870422145485,56.203870422145485,Avellaneda (ABM)
463,100.3254682498778,99.71385776196169,100.9358787377939,100.3248682498778,2,-161.98010975383727,38.67082674591833,38.67082674591833,Avellaneda (ABM)
464,100.06143482220362,99.44712433428752,100.66914531011973,100.05813482220363,12,-1136.5702474735958,64.16697039284759,64.16697039284759,Avellaneda (ABM)
465,99.8781687583103,99.27255827039419,100.4945792462264,99.88356875831029,-18,1862.135149968439,64.32811231885375,64.32811231885375,Avellaneda (ABM)
